OrderYear,OrderMonth,CategoryName,ProductName,Quantity,Sales
1998,4,Beverages,Guarana Fantastica,12,54.00 
1998,4,Seafood,Inlagd Sill,18,342.00 
1998,4,Dairy Products,Camembert Pierrot,9,306.00 
1998,4,Produce,Uncle Bob's Organic Dried Pears,20,600.00 
1998,4,Beverages,Guarana Fantastica,10,45.00 
1998,4,Seafood,Escargots de Bourgogne,40,530.00 
1998,4,Dairy Products,Flotemysost,20,430.00 
1998,4,Confections,Teatime Chocolate Biscuits,50,460.00 
1998,4,Dairy Products,Camembert Pierrot,36,1224.00 
1998,4,Dairy Products,Flotemysost,60,1290.00 
1998,4,Grains/Cereals,Tunnbrod,10,90.00 
1998,4,Grains/Cereals,Singaporean Hokkien Fried Mee,4,56.00 
1998,4,Seafood,Rogede sild,20,190.00 
1998,4,Confections,Scottish Longbreads,2,25.00 
1998,4,Seafood,Jack's New England Clam Chowder,28,270.20 
1998,4,Seafood,Nord-Ost Matjeshering,15,388.35 
1998,4,Condiments,Original Frankfurter grune Soe,18,234.00 
1998,4,Dairy Products,Gorgonzola Telino,15,187.50 
1998,4,Seafood,Inlagd Sill,16,304.00 
1998,4,Condiments,Aniseed Syrup,25,250.00 
1998,4,Dairy Products,Raclette Courdavault,110,6050.00 
1998,4,Beverages,Outback Lager,30,450.00 
1998,4,Dairy Products,Queso Manchego La Pastora,20,760.00 
1998,4,Seafood,Carnarvon Tigers,10,625.00 
1998,4,Grains/Cereals,Gnocchi di nonna Alice,5,190.00 
1998,4,Seafood,Spegesild,3,36.00 
1998,4,Confections,Maxilaku,2,40.00 
1998,4,Seafood,Ikura,24,744.00 
1998,4,Beverages,Chang,11,209.00 
1998,4,Confections,Sir Rodney's Marmalade,15,1215.00 
1998,4,Confections,Gumbar Gummibarchen,63,1967.49 
1998,4,Produce,Manjimup Dried Apples,44,2332.00 
1998,4,Dairy Products,Mozzarella di Giovanni,35,1218.00 
1998,4,Confections,Teatime Chocolate Biscuits,35,322.00 
1998,4,Dairy Products,Gudbrandsdalsost,30,1080.00 
1998,4,Produce,Uncle Bob's Organic Dried Pears,4,120.00 
1998,4,Beverages,Ipoh Coffee,30,1380.00 
1998,4,Confections,Gumbar Gummibarchen,12,374.76 
1998,4,Dairy Products,Geitost,30,75.00 
1998,4,Condiments,Louisiana Fiery Hot Pepper Sauce,21,442.05 
1998,4,Dairy Products,Flotemysost,50,1075.00 
1998,4,Beverages,Chai,10,180.00 
1998,4,Seafood,Konbu,20,120.00 
1998,4,Seafood,Carnarvon Tigers,8,500.00 
1998,4,Produce,Manjimup Dried Apples,10,530.00 
1998,4,Beverages,Guarana Fantastica,30,135.00 
1998,4,Confections,Tarte au sucre,21,1035.30 
1998,4,Meat/Poultry,Pate chinois,35,840.00 
1998,4,Dairy Products,Raclette Courdavault,24,1320.00 
1998,4,Grains/Cereals,Gnocchi di nonna Alice,20,760.00 
1998,4,Condiments,Vegie-spread,12,526.80 
1998,4,Beverages,Chang,100,1900.00 
1998,4,Condiments,Chef Anton's Gumbo Mix,70,1494.50 
1998,4,Meat/Poultry,Thuringer Rostbratwurst,60,7427.40 
1998,4,Dairy Products,Raclette Courdavault,100,5500.00 
1998,4,Beverages,Chai,45,810.00 
1998,4,Seafood,Konbu,80,480.00 
1998,4,Beverages,Guarana Fantastica,21,94.50 
1998,4,Grains/Cereals,Wimmers gute Semmelknodel,20,665.00 
1998,4,Dairy Products,Flotemysost,16,344.00 
1998,4,Seafood,Inlagd Sill,35,665.00 
1998,4,Beverages,Cte de Blaye,25,6587.50 
1998,4,Dairy Products,Raclette Courdavault,30,1650.00 
1998,4,Meat/Poultry,Perth Pasties,70,2296.00 
1998,4,Dairy Products,Gudbrandsdalsost,36,1296.00 
1998,4,Confections,Sir Rodney's Scones,15,150.00 
1998,4,Condiments,Gula Malacca,12,233.40 
1998,4,Condiments,Sirop d'erable,6,171.00 
1998,4,Beverages,Chai,10,180.00 
1998,4,Beverages,Steeleye Stout,60,1080.00 
1998,4,Grains/Cereals,Singaporean Hokkien Fried Mee,30,420.00 
1998,4,Meat/Poultry,Tourtière,10,74.50 
1998,4,Seafood,Konbu,7,42.00 
1998,4,Dairy Products,Raclette Courdavault,30,1650.00 
1998,4,Beverages,Outback Lager,4,60.00 
1998,4,Seafood,Boston Crab Meat,5,92.00 
1998,4,Grains/Cereals,Filo Mix,2,14.00 
1998,4,Dairy Products,Flotemysost,30,645.00 
1998,4,Produce,Rossle Sauerkraut,20,912.00 
1998,4,Beverages,Steeleye Stout,24,432.00 
1998,4,Confections,Maxilaku,60,1200.00 
1998,4,Grains/Cereals,Ravioli Angelo,28,546.00 
1998,4,Confections,Sir Rodney's Scones,20,200.00 
1998,4,Beverages,Chang,30,570.00 
1998,4,Condiments,Vegie-spread,30,1317.00 
1998,4,Condiments,Gula Malacca,15,291.75 
1998,4,Condiments,Sirop d'erable,4,114.00 
1998,4,Dairy Products,Queso Cabrales,10,210.00 
1998,4,Confections,Tarte au sucre,12,591.60 
1998,4,Dairy Products,Geitost,15,37.50 
1998,4,Produce,Manjimup Dried Apples,24,1272.00 
1998,4,Dairy Products,Queso Manchego La Pastora,20,760.00 
1998,4,Dairy Products,Mascarpone Fabioli,15,480.00 
1998,4,Beverages,Steeleye Stout,18,324.00 
1998,4,Beverages,Chai,25,450.00 
1998,4,Condiments,Chef Anton's Gumbo Mix,30,640.50 
1998,4,Confections,Scottish Longbreads,42,525.00 
1998,4,Beverages,Chang,10,190.00 
1998,4,Dairy Products,Queso Manchego La Pastora,4,152.00 
1998,4,Beverages,Lakkalikoori,50,900.00 
1998,4,Beverages,Guarana Fantastica,10,45.00 
1998,4,Beverages,Ipoh Coffee,30,1380.00 
1998,4,Condiments,Sirop d'erable,10,285.00 
1998,4,Seafood,Carnarvon Tigers,35,2187.50 
1998,4,Dairy Products,Mascarpone Fabioli,20,640.00 
1998,4,Grains/Cereals,Wimmers gute Semmelknodel,25,831.25 
1998,4,Dairy Products,Geitost,10,25.00 
1998,4,Beverages,Laughing Lumberjack Lager,20,280.00 
1998,4,Beverages,Guarana Fantastica,15,67.50 
1998,4,Confections,NuNuCa Nu-Nougat-Creme,15,210.00 
1998,4,Produce,Manjimup Dried Apples,20,1060.00 
1998,4,Grains/Cereals,Ravioli Angelo,20,390.00 
1998,4,Produce,Uncle Bob's Organic Dried Pears,40,1200.00 
1998,4,Meat/Poultry,Pate chinois,35,840.00 
1998,4,Dairy Products,Camembert Pierrot,50,1700.00 
1998,4,Beverages,Outback Lager,3,45.00 
1998,4,Confections,Sir Rodney's Scones,3,30.00 
1998,4,Dairy Products,Camembert Pierrot,21,714.00 
1998,4,Condiments,Sirop d'erable,4,114.00 
1998,4,Seafood,Konbu,30,180.00 
1998,4,Meat/Poultry,Alice Mutton,12,468.00 
1998,4,Dairy Products,Camembert Pierrot,35,1190.00 
1998,4,Dairy Products,Camembert Pierrot,4,136.00 
1998,4,Condiments,Original Frankfurter grune Soe,10,130.00 
1998,4,Dairy Products,Camembert Pierrot,15,510.00 
1998,4,Meat/Poultry,Perth Pasties,10,328.00 
1998,4,Beverages,Outback Lager,12,180.00 
1998,4,Beverages,Sasquatch Ale,30,420.00 
1998,4,Seafood,Boston Crab Meat,40,736.00 
1998,4,Seafood,Jack's New England Clam Chowder,30,289.50 
1998,5,Meat/Poultry,Alice Mutton,77,3003.00 
1998,5,Seafood,Jack's New England Clam Chowder,12,115.80 
1998,5,Meat/Poultry,Perth Pasties,25,820.00 
1998,5,Meat/Poultry,Pate chinois,4,96.00 
1998,5,Confections,Scottish Longbreads,55,687.50 
1998,5,Seafood,Nord-Ost Matjeshering,4,103.56 
1998,5,Meat/Poultry,Tourtière,20,149.00 
1998,5,Confections,Pavlova,3,52.35 
1998,5,Confections,Teatime Chocolate Biscuits,42,386.40 
1998,5,Beverages,Sasquatch Ale,35,490.00 
1998,5,Seafood,Jack's New England Clam Chowder,9,86.85 
1998,5,Produce,Rossle Sauerkraut,8,364.80 
1998,5,Beverages,Ipoh Coffee,36,1656.00 
1998,5,Condiments,Original Frankfurter grune Soe,28,364.00 
1998,5,Beverages,Chartreuse verte,20,360.00 
1998,5,Beverages,Chai,40,720.00 
1998,5,Beverages,Chang,20,380.00 
1998,5,Confections,Pavlova,30,523.50 
1998,5,Dairy Products,Gorgonzola Telino,20,250.00 
1998,5,Produce,Uncle Bob's Organic Dried Pears,15,450.00 
1998,5,Seafood,Konbu,10,60.00 
1998,5,Beverages,Chang,8,152.00 
1998,5,Seafood,Jack's New England Clam Chowder,40,386.00 
1998,5,Confections,Valkoinen suklaa,22,357.50 
1998,5,Grains/Cereals,Wimmers gute Semmelknodel,130,4322.50 
1998,5,Dairy Products,Queso Cabrales,10,210.00 
1998,5,Beverages,Guarana Fantastica,20,90.00 
1998,5,Confections,Pavlova,14,244.30 
1998,5,Beverages,Chang,10,190.00 
1998,5,Seafood,Spegesild,30,360.00 
1998,5,Beverages,Lakkalikoori,2,36.00 
1998,5,Condiments,Grandma's Boysenberry Spread,20,500.00 
1998,5,Produce,Tofu,20,465.00 
1998,5,Confections,Teatime Chocolate Biscuits,10,92.00 
1998,5,Beverages,Chang,24,456.00 
1998,5,Condiments,Aniseed Syrup,4,40.00 
1998,5,Condiments,Chef Anton's Cajun Seasoning,1,22.00 
1998,5,Condiments,Grandma's Boysenberry Spread,1,25.00 
1998,5,Produce,Uncle Bob's Organic Dried Pears,1,30.00 
1998,5,Condiments,Northwoods Cranberry Sauce,2,80.00 
1998,5,Seafood,Ikura,1,31.00 
1998,5,Dairy Products,Queso Manchego La Pastora,2,76.00 
1998,5,Seafood,Konbu,4,24.00 
1998,5,Produce,Tofu,1,23.25 
1998,5,Confections,Pavlova,2,34.90 
1998,5,Confections,Sir Rodney's Marmalade,1,81.00 
1998,5,Grains/Cereals,Tunnbrod,2,18.00 
1998,5,Dairy Products,Mascarpone Fabioli,1,32.00 
1998,5,Beverages,Chartreuse verte,2,36.00 
1998,5,Seafood,Jack's New England Clam Chowder,3,28.95 
1998,5,Seafood,Spegesild,3,36.00 
1998,5,Grains/Cereals,Filo Mix,2,14.00 
1998,5,Meat/Poultry,Pate chinois,2,48.00 
1998,5,Dairy Products,Camembert Pierrot,2,68.00 
1998,5,Grains/Cereals,Wimmers gute Semmelknodel,2,66.50 
1998,5,Condiments,Louisiana Hot Spiced Okra,1,17.00 
1998,5,Seafood,Rod Kaviar,2,30.00 
1998,5,Beverages,Rhonbrau Klosterbier,4,31.00 
1998,5,Condiments,Original Frankfurter grune Soe,2,26.00 
2008,1,Beverages,Chang,1,11.00 
